source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds003020	sub-UTS03	ses-9	6	0	0	1397150101	0	4514.0	752.3333333333334	2286144	381024.0	becomingindian,lifeanddeathontheoregontrail,thefreedomridersandme,thumbsup,waitingtogo,wheretheressmoke	2257	{"2.0":6}	func
ds003020	sub-UTS04	ses-1	8	1	0	1145258617	3628669	2800.0	350.0	3048192	381024.0	CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3,MotorLocalizer	1400	{"2.0":8}	anat,func
ds003020	sub-UTS04	ses-2	7	0	0	2121043576	0	5190.0	741.4285714285714	2667168	381024.0	AuditoryLocalizer,alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2595	{"2.0":7}	func
ds003020	sub-UTS04	ses-3	5	0	0	1536153480	0	3658.0	731.6	1905120	381024.0	howtodraw,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	1829	{"2.0":5}	func
ds003020	sub-UTS04	ses-4	6	0	0	1895492801	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS04	ses-5	7	0	0	2009247207	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS04	ses-6	6	0	0	1926620577	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS05	ses-1	8	1	0	1125528715	3165682	2840.0	355.0	3048192	381024.0	AudioMotorLocalizer,CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3	1420	{"2.0":8}	anat,func
ds003020	sub-UTS05	ses-2	6	0	0	1820532460	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS05	ses-3	6	0	0	1815072580	0	4558.0	759.6666666666666	2286144	381024.0	howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS05	ses-4	6	0	0	1813177687	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS05	ses-5	7	0	0	1924399183	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS05	ses-6	6	0	0	1833958441	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS05	ses-7	1	0	0	249728173	0	630.0	630.0	381024	381024.0	AuditoryLocalizer	315	{"2.0":1}	func
ds003020	sub-UTS06	ses-1	8	1	0	1106856532	2765677	2800.0	350.0	3048192	381024.0	CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3,MotorLocalizer	1400	{"2.0":8}	anat,func
ds003020	sub-UTS06	ses-2	6	0	0	1803928047	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS06	ses-3	6	0	0	1822449366	0	4558.0	759.6666666666666	2286144	381024.0	howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS06	ses-4	6	0	0	1810567693	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS06	ses-5	7	0	0	1926834077	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS06	ses-6	6	0	0	1814313372	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS06	ses-7	1	0	0	249814027	0	630.0	630.0	381024	381024.0	AuditoryLocalizer	315	{"2.0":1}	func
ds003020	sub-UTS07	ses-1	8	1	0	1169764503	3996168	2800.0	350.0	3048192	381024.0	CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3,MotorLocalizer	1400	{"2.0":8}	anat,func
ds003020	sub-UTS07	ses-2	6	0	0	1906205927	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS07	ses-3	6	0	0	1900062724	0	4558.0	759.6666666666666	2286144	381024.0	howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS07	ses-4	6	0	0	1888729921	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS07	ses-5	7	0	0	2035442017	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS07	ses-6	6	0	0	1920659947	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
ds003020	sub-UTS07	ses-7	1	0	0	262696286	0	630.0	630.0	381024	381024.0	AuditoryLocalizer	315	{"2.0":1}	func
ds003020	sub-UTS08	ses-1	8	1	0	1169205738	3565018	2800.0	350.0	3048192	381024.0	CategoryLocalizer1,CategoryLocalizer2,CategoryLocalizer3,MotorLocalizer	1400	{"2.0":8}	anat,func
ds003020	sub-UTS08	ses-2	6	0	0	1879602167	0	4560.0	760.0	2286144	381024.0	alternateithicatom,avatar,legacy,odetostepfather,souls,wheretheressmoke	2280	{"2.0":6}	func
ds003020	sub-UTS08	ses-3	7	0	0	2155468476	0	5188.0	741.1428571428571	2667168	381024.0	AuditoryLocalizer,howtodraw,life,myfirstdaywiththeyankees,naked,undertheinfluence,wheretheressmoke	2594	{"2.0":7}	func
ds003020	sub-UTS08	ses-4	6	0	0	1900444430	0	4558.0	759.6666666666666	2286144	381024.0	exorcism,fromboyhoodtofatherhood,sloth,stagefright,tildeath,wheretheressmoke	2279	{"2.0":6}	func
ds003020	sub-UTS08	ses-5	7	0	0	2000557499	0	4820.0	688.5714285714286	2667168	381024.0	adollshouse,adventuresinsayingyes,buck,haveyoumethimyet,inamoment,theclosetthatateeverything,wheretheressmoke	2410	{"2.0":7}	func
ds003020	sub-UTS08	ses-6	6	0	0	1904228673	0	4576.0	762.6666666666666	2286144	381024.0	eyespy,hangtime,itsabox,swimmingwithastronauts,thatthingonmyarm,wheretheressmoke	2288	{"2.0":6}	func
